discipline,primary_reason,learner_type,expected_hours_week,LoE_DI,age_DI,nevents,explored,grade_reqs,nforum_posts,course_length,ndays_act,completed_%,grade
5.0,0.0,0.0,0.0,0.0,0.0,231.0,0,1,1.0,21,11.0,,0.775
5.0,0.0,0.0,0.0,0.0,0.0,2217.0,1,1,11.0,47,5.0,,0.5
7.0,6.0,3.0,5.0,3.0,2.0,186.0,0,1,12.0,317,11.0,0.0,0.949
5.0,6.0,1.0,2.0,1.0,2.0,0.0,0,0,0.0,20,0.0,0.0,0.2
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,48,1.0,,0.058
10.0,6.0,0.0,3.0,3.0,2.0,0.0,0,0,3.0,35,0.0,0.0,0.123
7.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,0.0,317,1.0,,0.153
5.0,0.0,0.0,0.0,0.0,0.0,1365.0,1,1,9.0,47,5.0,,0.571
7.0,0.0,0.0,0.0,0.0,0.0,36.0,0,0,0.0,60,1.0,0.0,0.022
8.0,0.0,0.0,0.0,0.0,0.0,175.0,0,0,0.0,50,16.0,,0.436
8.0,0.0,0.0,0.0,0.0,0.0,204.0,0,0,0.0,50,18.0,,0.641
7.0,0.0,0.0,0.0,0.0,0.0,1282.0,1,1,0.0,125,6.0,,0.732
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,63,0.0,,0.944
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,56,0.0,,0.041
4.0,0.0,0.0,0.0,0.0,0.0,2934.0,0,1,1.0,42,8.0,,1.0
4.0,0.0,0.0,0.0,0.0,0.0,432.0,0,1,1.0,42,0.0,,0.133
9.0,0.0,0.0,0.0,0.0,0.0,339.0,0,1,2.0,48,6.0,,0.857
8.0,0.0,0.0,0.0,0.0,0.0,4602.0,0,1,0.0,63,46.0,,0.886
5.0,6.0,1.0,4.0,7.0,2.0,0.0,0,0,0.0,21,0.0,0.0,0.925
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,42,0.0,,0.563
5.0,0.0,0.0,0.0,0.0,0.0,2832.0,0,1,12.0,47,12.0,,0.429
8.0,0.0,0.0,0.0,0.0,0.0,985.0,0,1,0.0,63,6.0,,0.957
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,66,1.0,,0.939
7.0,0.0,0.0,0.0,0.0,0.0,298.0,0,1,0.0,55,2.0,,0.151
2.0,3.0,4.0,4.0,1.0,1.0,0.0,0,0,3.0,84,0.0,0.0,0.1
5.0,0.0,0.0,0.0,0.0,0.0,347.0,1,1,0.0,146,11.0,,0.218
7.0,6.0,3.0,4.0,6.0,1.0,0.0,0,0,0.0,317,0.0,0.0,0.152
5.0,0.0,0.0,0.0,0.0,0.0,89.0,1,1,0.0,91,0.0,,0.013
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,55,2.0,,0.062
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,41,3.0,,0.994
2.0,3.0,1.0,3.0,8.0,1.0,0.0,0,0,7.0,53,0.0,0.0,0.743
2.0,6.0,6.0,3.0,2.0,2.0,61.0,0,0,4.0,53,5.0,0.0,0.158
2.0,0.0,0.0,0.0,0.0,0.0,3423.0,1,1,10.0,35,27.0,,0.901
5.0,0.0,0.0,0.0,0.0,0.0,775.0,0,1,0.0,133,25.0,,0.272
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.0,165,0.0,,0.972
2.0,6.0,2.0,3.0,1.0,1.0,115.0,0,1,1.0,63,2.0,0.137,0.034
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,20,0.0,,0.775
7.0,5.0,1.0,5.0,3.0,1.0,0.0,0,1,2.0,60,0.0,0.0,0.119
8.0,0.0,0.0,0.0,0.0,0.0,3133.0,0,1,31.0,63,50.0,,0.95
5.0,5.0,1.0,2.0,8.0,2.0,0.0,0,0,0.0,20,0.0,0.0,0.375
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,69,0.0,,0.42
4.0,0.0,0.0,0.0,0.0,0.0,2.0,1,1,0.0,55,8.0,,0.327
2.0,5.0,4.0,4.0,7.0,2.0,0.0,0,0,22.0,63,0.0,0.0,0.894
7.0,6.0,3.0,2.0,5.0,3.0,0.0,0,0,0.0,317,0.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,63,0.0,,0.125
4.0,0.0,0.0,0.0,0.0,0.0,125.0,0,0,3.0,39,9.0,,0.065
8.0,6.0,4.0,4.0,1.0,2.0,14.0,0,0,5.0,70,3.0,0.0,1.0
9.0,6.0,5.0,2.0,5.0,3.0,0.0,0,0,3.0,81,0.0,0.0,1.0
2.0,6.0,1.0,4.0,3.0,3.0,0.0,0,0,1.0,63,0.0,0.0,0.07
7.0,8.0,4.0,4.0,2.0,1.0,450.0,0,1,6.0,60,9.0,0.0,0.894
5.0,0.0,0.0,0.0,0.0,0.0,4188.0,1,1,11.0,47,3.0,,0.571
8.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0,0.0,50,1.0,,0.077
8.0,6.0,1.0,3.0,3.0,3.0,5.0,0,0,8.0,70,2.0,0.0,1.0
4.0,0.0,0.0,0.0,0.0,0.0,243.0,0,1,0.0,53,3.0,,0.5
2.0,9.0,1.0,1.0,2.0,2.0,0.0,0,0,0.0,67,0.0,0.0,0.062
5.0,10.0,3.0,6.0,6.0,3.0,122.0,1,1,0.0,146,8.0,0.0,0.095
4.0,2.0,0.0,5.0,5.0,3.0,72.0,0,0,0.0,70,5.0,0.0,0.05
4.0,2.0,4.0,2.0,3.0,1.0,0.0,0,0,0.0,46,0.0,0.0,1.0
5.0,0.0,0.0,0.0,0.0,0.0,53.0,0,1,3.0,55,3.0,0.0,0.167
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.0,53,6.0,,0.5
5.0,0.0,0.0,0.0,0.0,0.0,1405.0,1,1,0.0,47,10.0,,0.571
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,27,0.0,,0.05
8.0,0.0,0.0,0.0,0.0,0.0,103.0,0,0,0.0,63,1.0,,0.121
4.0,8.0,0.0,3.0,2.0,2.0,0.0,0,0,3.0,42,0.0,0.0,0.154
2.0,0.0,0.0,0.0,0.0,0.0,85.0,0,0,7.0,35,5.0,0.0,0.333
2.0,6.0,4.0,5.0,2.0,3.0,0.0,0,0,0.0,63,0.0,0.0,0.963
2.0,6.0,4.0,3.0,7.0,3.0,0.0,0,0,0.0,53,0.0,0.0,0.25
8.0,0.0,0.0,0.0,0.0,0.0,2999.0,0,1,0.0,63,18.0,,0.936
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,109,11.0,,0.829
8.0,0.0,0.0,0.0,0.0,0.0,364.0,0,0,0.0,50,30.0,,0.718
4.0,6.0,1.0,3.0,2.0,1.0,0.0,0,0,0.0,49,0.0,0.0,0.222
8.0,0.0,0.0,0.0,0.0,0.0,13.0,0,0,0.0,63,8.0,,0.093
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,89,0.0,,0.005
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,66,1.0,,0.272
2.0,5.0,3.0,4.0,8.0,1.0,0.0,0,0,2.0,55,0.0,0.0,0.247
4.0,6.0,3.0,4.0,5.0,1.0,65.0,0,0,3.0,63,2.0,0.0,0.16
2.0,6.0,3.0,2.0,5.0,2.0,235.0,0,1,8.0,55,11.0,0.0,0.929
5.0,0.0,0.0,0.0,0.0,0.0,460.0,1,1,0.0,91,3.0,,0.145
2.0,8.0,4.0,3.0,3.0,1.0,0.0,0,0,1.0,63,0.0,0.0,0.113
5.0,0.0,0.0,0.0,0.0,0.0,7730.0,1,1,27.0,47,12.0,,0.5
8.0,0.0,0.0,0.0,0.0,0.0,94.0,0,1,0.0,63,12.0,,0.271
2.0,6.0,2.0,4.0,2.0,0.0,40.0,0,0,0.0,98,1.0,,0.032
8.0,0.0,0.0,0.0,0.0,0.0,133.0,0,0,0.0,50,15.0,,0.487
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,69,0.0,0.4,0.124
4.0,6.0,1.0,2.0,2.0,2.0,0.0,0,0,0.0,49,0.0,0.0,0.278
5.0,0.0,0.0,0.0,0.0,0.0,227.0,0,1,2.0,47,1.0,,0.429
2.0,0.0,0.0,0.0,0.0,0.0,60.0,0,0,1.0,33,5.0,0.95,0.867
8.0,6.0,1.0,2.0,2.0,2.0,2.0,0,0,0.0,70,1.0,0.0,1.0
4.0,6.0,1.0,3.0,2.0,1.0,0.0,0,0,0.0,58,0.0,0.0,0.55
2.0,0.0,0.0,0.0,0.0,0.0,2905.0,1,1,6.0,35,12.0,,0.932
7.0,0.0,0.0,0.0,0.0,0.0,78.0,0,0,1.0,317,5.0,,0.169
8.0,0.0,0.0,0.0,0.0,0.0,78.0,0,0,0.0,55,8.0,,0.214
8.0,0.0,0.0,0.0,0.0,0.0,4187.0,0,1,0.0,63,30.0,,0.993
7.0,6.0,3.0,3.0,3.0,2.0,2491.0,0,1,7.0,50,23.0,0.0,1.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,91,1.0,,0.032
7.0,0.0,0.0,0.0,0.0,0.0,130.0,0,0,0.0,317,1.0,,0.758
1.0,6.0,4.0,4.0,3.0,1.0,0.0,0,0,0.0,36,0.0,0.067,1.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,69,0.0,,0.511
4.0,6.0,0.0,4.0,3.0,2.0,2.0,0,0,0.0,70,1.0,0.0,0.05
8.0,9.0,3.0,4.0,2.0,2.0,322.0,0,0,0.0,55,19.0,0.0,0.964
2.0,6.0,3.0,5.0,8.0,3.0,546.0,0,1,14.0,55,18.0,0.457,0.957
7.0,5.0,4.0,4.0,2.0,2.0,0.0,0,0,0.0,69,0.0,0.0,0.027
1.0,3.0,4.0,5.0,2.0,2.0,0.0,0,0,0.0,35,0.0,0.0,0.073
4.0,6.0,4.0,3.0,1.0,1.0,150.0,0,0,2.0,39,33.0,0.0,0.065
2.0,0.0,0.0,0.0,0.0,0.0,1696.0,0,1,6.0,35,9.0,,0.92
5.0,0.0,0.0,0.0,0.0,0.0,66.0,1,1,0.0,146,4.0,,0.066
5.0,0.0,0.0,0.0,0.0,0.0,96.0,0,1,0.0,90,4.0,,0.029
5.0,0.0,0.0,0.0,0.0,0.0,1252.0,1,1,5.0,21,7.0,,0.425
4.0,6.0,1.0,2.0,3.0,3.0,0.0,0,0,1.0,168,0.0,0.0,0.057
8.0,0.0,0.0,0.0,0.0,0.0,595.0,0,1,0.0,63,16.0,,0.429
3.0,0.0,0.0,0.0,0.0,0.0,6.0,0,1,5.0,55,7.0,,0.371
8.0,0.0,0.0,0.0,0.0,0.0,862.0,0,1,0.0,63,29.0,,0.979
2.0,0.0,0.0,0.0,0.0,0.0,92.0,0,0,0.0,333,6.0,,0.006
2.0,6.0,6.0,3.0,6.0,0.0,44.0,0,0,1.0,98,1.0,,0.027
2.0,5.0,4.0,5.0,8.0,2.0,0.0,0,0,0.0,63,0.0,0.0,0.125
2.0,2.0,3.0,4.0,4.0,2.0,221.0,0,1,7.0,55,17.0,0.0,0.963
2.0,0.0,0.0,0.0,0.0,0.0,7.0,1,1,2.0,35,2.0,,0.198
7.0,3.0,1.0,3.0,2.0,1.0,0.0,0,0,0.0,161,0.0,0.0,0.667
4.0,6.0,4.0,3.0,3.0,3.0,0.0,0,0,13.0,35,0.0,0.0,0.75
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,56,0.0,,0.672
4.0,0.0,0.0,0.0,0.0,0.0,70.0,0,1,3.0,35,7.0,0.2,0.3
9.0,8.0,1.0,3.0,3.0,1.0,0.0,0,0,0.0,81,0.0,0.0,0.992
5.0,0.0,0.0,0.0,0.0,0.0,2199.0,1,1,0.0,47,10.0,,0.571
5.0,0.0,0.0,0.0,0.0,0.0,1464.0,1,1,0.0,47,5.0,,0.571
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,35,2.0,,0.093
4.0,6.0,6.0,2.0,8.0,2.0,27.0,0,0,0.0,63,1.0,0.0,0.03
4.0,6.0,4.0,3.0,3.0,1.0,0.0,0,0,26.0,42,0.0,0.027,0.846
5.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,146,0.0,0.0,0.041
3.0,6.0,1.0,3.0,2.0,2.0,45.0,0,0,0.0,62,3.0,0.0,0.219
8.0,0.0,0.0,0.0,0.0,0.0,322.0,0,0,0.0,50,35.0,,0.59
7.0,0.0,0.0,0.0,0.0,0.0,375.0,0,1,9.0,76,19.0,,0.933
4.0,8.0,4.0,3.0,3.0,2.0,0.0,0,0,0.0,58,0.0,0.0,1.0
5.0,0.0,0.0,0.0,0.0,0.0,222.0,1,1,0.0,146,4.0,,0.009
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,42,0.0,0.235,0.36
2.0,4.0,2.0,3.0,2.0,1.0,140.0,0,1,3.0,55,7.0,0.0,0.458
8.0,0.0,0.0,0.0,0.0,0.0,2134.0,0,1,0.0,63,18.0,,0.936
2.0,0.0,0.0,0.0,0.0,0.0,182.0,0,0,0.0,56,11.0,,1.0
8.0,0.0,0.0,0.0,0.0,0.0,2145.0,0,1,2.0,63,24.0,,0.671
4.0,3.0,0.0,4.0,3.0,2.0,2.0,0,0,0.0,70,3.0,0.0,0.05
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,125,1.0,,0.69
2.0,2.0,6.0,3.0,5.0,2.0,0.0,0,0,0.0,63,0.0,0.0,0.254
7.0,6.0,4.0,4.0,6.0,2.0,0.0,0,0,0.0,161,0.0,0.0,0.955
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,63,16.0,,0.257
8.0,0.0,0.0,0.0,0.0,0.0,2709.0,0,1,0.0,63,25.0,,0.964
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,66,1.0,,0.769
4.0,3.0,5.0,3.0,3.0,2.0,0.0,0,0,0.0,35,0.0,0.0,0.9
2.0,0.0,0.0,0.0,0.0,0.0,721.0,1,1,3.0,35,4.0,,0.401
8.0,0.0,0.0,0.0,0.0,0.0,202.0,0,0,0.0,63,7.0,,0.243
5.0,0.0,0.0,0.0,0.0,0.0,3081.0,1,1,18.0,47,7.0,,0.571
4.0,6.0,5.0,1.0,2.0,1.0,0.0,0,0,4.0,35,0.0,0.0,0.95
4.0,0.0,0.0,0.0,0.0,0.0,2640.0,0,1,17.0,85,17.0,,0.1
4.0,6.0,4.0,2.0,3.0,2.0,0.0,0,0,10.0,35,0.0,0.0,0.75
2.0,0.0,0.0,0.0,0.0,0.0,262.0,0,1,0.0,49,18.0,,0.748
7.0,3.0,4.0,1.0,8.0,1.0,0.0,0,0,0.0,69,0.0,0.0,0.027
3.0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,2.0,55,6.0,,0.291
7.0,8.0,1.0,3.0,6.0,1.0,0.0,0,0,0.0,40,0.0,0.0,0.92
8.0,6.0,3.0,4.0,2.0,2.0,185.0,0,0,0.0,55,21.0,0.0,0.946
7.0,8.0,6.0,2.0,7.0,1.0,178.0,0,0,8.0,317,4.0,0.0,0.814
4.0,0.0,0.0,0.0,0.0,0.0,65.0,0,0,0.0,49,3.0,0.0,0.067
5.0,0.0,0.0,0.0,0.0,0.0,6077.0,1,1,10.0,47,11.0,,0.571
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.0,14,0.0,,0.091
4.0,6.0,4.0,4.0,6.0,3.0,0.0,0,0,1.0,56,0.0,0.0,1.0
2.0,9.0,4.0,3.0,3.0,3.0,243.0,0,0,1.0,53,13.0,0.0,0.533
8.0,0.0,0.0,0.0,0.0,0.0,1749.0,0,1,0.0,63,38.0,,0.964
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,41,0.0,,0.218
2.0,0.0,0.0,0.0,0.0,0.0,529.0,1,1,0.0,363,1.0,,0.027
4.0,8.0,4.0,4.0,3.0,2.0,87.0,0,0,2.0,39,9.0,0.0,0.065
8.0,0.0,0.0,0.0,0.0,0.0,1291.0,0,1,0.0,63,11.0,,0.9
7.0,0.0,0.0,0.0,0.0,0.0,2104.0,1,1,3.0,125,5.0,,0.155
4.0,9.0,1.0,3.0,2.0,2.0,0.0,0,0,3.0,58,0.0,0.0,1.0
3.0,6.0,1.0,3.0,5.0,3.0,12.0,0,0,4.0,62,2.0,0.031,0.461
5.0,0.0,0.0,0.0,0.0,0.0,132.0,0,1,1.0,146,10.0,0.25,0.161
8.0,6.0,1.0,4.0,2.0,2.0,0.0,0,0,0.0,70,0.0,0.0,0.314
2.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,0.0,333,2.0,,0.037
7.0,0.0,0.0,0.0,0.0,0.0,281.0,0,0,0.0,365,6.0,,0.95
5.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,146,1.0,0.0,0.127
4.0,6.0,0.0,3.0,2.0,1.0,0.0,0,0,0.0,70,0.0,0.0,0.05
8.0,0.0,0.0,0.0,0.0,0.0,1051.0,0,1,1.0,63,16.0,,0.893
9.0,0.0,0.0,0.0,0.0,0.0,2472.0,1,1,8.0,48,13.0,,0.933
9.0,0.0,0.0,0.0,0.0,0.0,3035.0,1,1,8.0,48,6.0,,0.467
6.0,3.0,2.0,3.0,3.0,1.0,53.0,0,0,0.0,27,3.0,0.0,0.267
2.0,7.0,3.0,3.0,7.0,3.0,101.0,0,0,11.0,39,3.0,0.386,0.524
2.0,3.0,1.0,2.0,3.0,1.0,0.0,0,0,2.0,54,0.0,0.0,0.151
8.0,0.0,0.0,0.0,0.0,0.0,4051.0,0,1,0.0,63,10.0,,0.993
8.0,0.0,0.0,0.0,0.0,0.0,2071.0,0,1,0.0,63,15.0,,0.936
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,48,0.0,,0.055
8.0,6.0,1.0,2.0,3.0,3.0,4.0,0,0,9.0,70,2.0,0.125,0.752
5.0,6.0,0.0,3.0,2.0,2.0,0.0,0,0,0.0,97,0.0,0.0,0.922
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,35,9.0,,0.016
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,54,0.0,,0.019
9.0,0.0,0.0,0.0,0.0,0.0,1445.0,1,1,0.0,48,0.0,,0.333
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,161,0.0,,0.742
2.0,2.0,1.0,2.0,3.0,2.0,0.0,0,0,0.0,63,0.0,0.0,0.906
7.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,0.0,66,5.0,,0.905
5.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,91,6.0,,0.073
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4.0,55,7.0,,0.954
2.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,3.0,41,7.0,,0.75
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,363,2.0,,0.068
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,53,4.0,,1.0
8.0,0.0,0.0,0.0,0.0,0.0,39.0,0,1,0.0,63,12.0,,0.386
8.0,0.0,0.0,0.0,0.0,0.0,857.0,0,1,0.0,63,14.0,,0.993
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,36,0.0,,0.122
8.0,6.0,1.0,3.0,8.0,2.0,0.0,0,0,8.0,71,0.0,0.0,0.86
1.0,9.0,5.0,1.0,5.0,3.0,119.0,0,0,1.0,35,4.0,0.077,1.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17.0,58,0.0,0.348,1.0
4.0,2.0,0.0,3.0,3.0,1.0,0.0,0,0,0.0,35,0.0,0.0,0.05
8.0,0.0,0.0,0.0,0.0,0.0,1281.0,0,1,0.0,63,30.0,,1.0
3.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,0.0,55,4.0,,0.062
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,35,0.0,,0.95
9.0,0.0,0.0,0.0,0.0,0.0,1270.0,1,1,0.0,48,32.0,,0.903
9.0,0.0,0.0,0.0,0.0,0.0,208.0,0,1,1.0,48,11.0,,0.846
2.0,5.0,3.0,4.0,3.0,2.0,321.0,0,1,7.0,55,12.0,0.0,0.919
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.0,69,0.0,,0.93
10.0,2.0,4.0,3.0,2.0,2.0,0.0,0,0,0.0,43,0.0,0.0,0.933
2.0,0.0,0.0,0.0,0.0,0.0,349.0,0,0,29.0,63,9.0,,0.838
4.0,0.0,0.0,0.0,0.0,0.0,1463.0,0,1,0.0,49,23.0,,0.962
5.0,0.0,0.0,0.0,0.0,0.0,222.0,1,1,1.0,146,8.0,0.0,0.161
8.0,6.0,3.0,4.0,3.0,2.0,540.0,0,0,25.0,55,38.0,0.0,1.0
4.0,6.0,1.0,3.0,8.0,2.0,0.0,0,0,0.0,49,0.0,0.0,0.038
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,42,0.0,,0.22
5.0,4.0,3.0,3.0,7.0,1.0,250.0,1,1,0.0,146,22.0,0.0,0.226
8.0,0.0,0.0,0.0,0.0,0.0,1556.0,0,1,0.0,63,26.0,,0.921
4.0,6.0,3.0,2.0,2.0,1.0,255.0,0,0,3.0,63,18.0,0.0,1.0
2.0,6.0,2.0,2.0,3.0,0.0,55.0,0,1,0.0,35,1.0,,0.375
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,69,0.0,,0.973
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,41,1.0,,0.994
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,55,1.0,,0.027
8.0,0.0,0.0,0.0,0.0,0.0,3628.0,0,1,0.0,63,33.0,,0.979
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,69,0.0,,0.248
1.0,3.0,4.0,6.0,3.0,1.0,0.0,0,0,0.0,35,0.0,0.0,0.927
2.0,0.0,0.0,0.0,0.0,0.0,88.0,0,1,1.0,33,10.0,0.0,0.118
7.0,0.0,0.0,0.0,0.0,0.0,516.0,0,1,0.0,55,1.0,,0.146
4.0,0.0,0.0,0.0,0.0,0.0,1158.0,0,1,22.0,53,8.0,,1.0
10.0,2.0,0.0,3.0,5.0,2.0,0.0,0,0,2.0,35,0.0,0.0,0.025
2.0,2.0,4.0,2.0,7.0,1.0,0.0,0,0,2.0,54,0.0,0.0,0.059
8.0,0.0,0.0,0.0,0.0,0.0,784.0,0,0,0.0,63,13.0,,0.943
5.0,4.0,2.0,5.0,7.0,1.0,165.0,1,1,0.0,146,8.0,0.0,0.095
8.0,0.0,0.0,0.0,0.0,0.0,86.0,0,0,0.0,63,13.0,,0.25
9.0,0.0,0.0,0.0,0.0,0.0,484.0,0,1,0.0,48,5.0,,0.267
8.0,0.0,0.0,0.0,0.0,0.0,62.0,0,0,0.0,50,11.0,,0.308
2.0,6.0,4.0,3.0,6.0,2.0,1.0,0,0,11.0,67,1.0,0.0,0.868
2.0,0.0,0.0,0.0,0.0,0.0,2311.0,1,1,7.0,35,3.0,,0.951
5.0,0.0,0.0,0.0,0.0,0.0,1077.0,0,1,1.0,21,17.0,,0.25
2.0,0.0,0.0,0.0,0.0,0.0,42.0,0,0,2.0,63,1.0,,0.094
4.0,0.0,0.0,0.0,0.0,0.0,4.0,1,1,0.0,55,3.0,,0.067
4.0,6.0,4.0,2.0,2.0,1.0,0.0,0,0,0.0,49,0.0,0.0,0.222
1.0,6.0,1.0,4.0,5.0,2.0,217.0,0,0,0.0,35,7.0,0.0,0.195
8.0,0.0,0.0,0.0,0.0,0.0,399.0,0,1,1.0,63,7.0,,0.029
2.0,6.0,5.0,5.0,6.0,2.0,0.0,0,0,6.0,54,0.0,0.0,0.424
2.0,0.0,0.0,0.0,0.0,0.0,1044.0,1,1,0.0,363,9.0,,0.063
8.0,0.0,0.0,0.0,0.0,0.0,17744.0,0,1,0.0,63,51.0,,1.0
2.0,6.0,2.0,3.0,2.0,1.0,159.0,0,1,3.0,55,9.0,0.0,0.741
8.0,0.0,0.0,0.0,0.0,0.0,2860.0,0,1,0.0,63,13.0,,0.95
2.0,10.0,4.0,3.0,6.0,0.0,0.0,0,0,31.0,89,0.0,,0.782
2.0,3.0,4.0,5.0,2.0,1.0,93.0,0,1,1.0,33,3.0,0.0,0.188
9.0,6.0,1.0,2.0,8.0,2.0,0.0,0,0,0.0,54,0.0,0.0,1.0
6.0,6.0,2.0,3.0,3.0,1.0,0.0,0,0,3.0,27,0.0,0.0,0.333
5.0,0.0,0.0,0.0,0.0,0.0,2178.0,1,1,9.0,47,4.0,,0.571
4.0,0.0,0.0,0.0,0.0,0.0,84.0,0,0,0.0,49,2.0,0.0,0.079
4.0,0.0,0.0,0.0,0.0,0.0,1872.0,0,1,6.0,85,20.0,,0.113
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,133,0.0,0.0,0.751
8.0,0.0,0.0,0.0,0.0,0.0,2970.0,0,1,18.0,61,9.0,,0.339
7.0,0.0,0.0,0.0,0.0,0.0,1911.0,1,1,0.0,55,0.0,,0.297
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,365,1.0,,0.133
2.0,6.0,3.0,3.0,3.0,1.0,363.0,0,1,59.0,55,8.0,0.0,0.988
7.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,66,5.0,,0.082
8.0,0.0,0.0,0.0,0.0,0.0,4837.0,0,1,0.0,63,16.0,,0.921
2.0,6.0,4.0,3.0,8.0,2.0,0.0,0,0,5.0,67,0.0,0.0,0.494
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,54,0.0,,0.019
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,66,5.0,,0.83
8.0,0.0,0.0,0.0,0.0,0.0,82.0,0,1,0.0,63,0.0,,0.721
5.0,6.0,0.0,3.0,8.0,3.0,0.0,0,0,0.0,97,0.0,0.125,0.946
5.0,0.0,0.0,0.0,0.0,0.0,4135.0,1,1,9.0,47,14.0,,0.5
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,317,5.0,,0.153
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,109,2.0,,0.629
2.0,6.0,1.0,3.0,2.0,2.0,12.0,0,1,0.0,33,1.0,0.0,0.062
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,146,0.0,0.0,0.044
4.0,6.0,4.0,3.0,2.0,3.0,0.0,0,0,90.0,168,0.0,0.0,0.965
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,42,0.0,,0.154
4.0,6.0,3.0,2.0,3.0,1.0,25.0,0,0,1.0,63,2.0,0.0,0.23
2.0,6.0,4.0,6.0,3.0,1.0,304.0,0,1,0.0,33,22.0,0.0,0.555
8.0,0.0,0.0,0.0,0.0,0.0,68.0,0,0,2.0,55,7.0,0.333,0.107
2.0,0.0,0.0,0.0,0.0,0.0,208.0,0,1,9.0,55,7.0,0.0,0.944
4.0,8.0,4.0,2.0,3.0,1.0,0.0,0,0,30.0,58,0.0,0.457,1.0
7.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,66,4.0,,0.265
7.0,0.0,0.0,0.0,0.0,0.0,283.0,1,1,0.0,48,4.0,,0.8
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,363,2.0,,0.059
